ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,peTTM,pbMRQ,psTTM,pcfNcfTTM
600519.SH,20160715,317.12,318.03,315.06,317.52,317.09,0.43,0.14,26811.01,848676.195,24.886534,5.795918,11.416659,26.444721
600519.SH,20160718,317.5,319.5,315.66,316.21,317.52,-1.31,-0.41,23352.89,741065.232,24.783859,5.772006,11.369557,26.335617
600519.SH,20160719,315.5,316.3,305.55,308.11,316.21,-8.1,-2.56,41431.66,1282256.493,24.148998,5.624150,11.078316,25.661007
600519.SH,20160720,308.62,310.87,307.5,308.56,308.11,0.45,0.15,17733.84,548187.889,24.184268,5.632365,11.094496,25.698486
600519.SH,20160721,310.15,317.6,309.0,314.38,308.56,5.82,1.89,33009.49,1041004.812,24.640427,5.738601,11.303758,26.183206
600519.SH,20160722,312.9,315.2,307.38,307.92,314.38,-6.46,-2.05,28871.45,893047.922,24.134106,5.620682,11.071485,25.645183
600519.SH,20160725,307.6,314.19,307.0,311.26,307.92,3.34,1.08,23623.53,736751.814,24.395888,5.681650,11.191577,25.923356
600519.SH,20160726,309.01,319.5,308.5,319.04,311.26,7.78,2.5,35555.67,1121135.548,25.005668,5.823664,11.471312,26.571315
600519.SH,20160727,319.85,320.6,308.3,314.01,319.04,-5.03,-1.58,39228.06,1235833.182,24.611427,5.731847,11.290455,26.152390
600519.SH,20160728,312.0,319.3,311.5,316.05,314.01,2.04,0.65,39643.99,1254912.053,24.771318,5.769085,11.363805,26.322292
600519.SH,20160729,315.08,318.88,313.0,313.15,316.05,-2.9,-0.92,29007.37,913987.191,24.544022,5.716149,11.259533,26.080765
600519.SH,20160801,313.0,313.95,305.0,306.96,313.15,-6.19,-1.98,31701.85,980681.835,24.058864,5.603159,11.036967,25.565229
600519.SH,20160802,307.25,310.5,302.85,306.21,306.96,-0.75,-0.24,26541.42,812078.461,24.000080,5.589468,11.010000,25.502765
600519.SH,20160803,307.0,307.9,304.15,306.82,306.21,0.61,0.2,24039.07,735080.442,24.047891,5.600603,11.031933,25.553569
600519.SH,20160804,306.85,308.33,304.22,306.3,306.82,-0.52,-0.17,21793.64,666165.432,24.007134,5.591111,11.013236,25.510261
600519.SH,20160805,306.49,308.37,305.03,305.93,306.3,-0.37,-0.12,20308.48,622324.412,23.978134,5.584357,10.999933,25.479445
600519.SH,20160808,306.15,308.3,303.06,308.1,305.93,2.17,0.71,22007.4,672724.165,24.148214,5.623968,11.077957,25.660174
600519.SH,20160809,308.17,317.67,306.42,315.75,308.1,7.65,2.48,39289.67,1230571.98,24.747805,5.763609,11.353018,26.297306
600519.SH,20160810,315.05,316.5,313.33,313.81,315.75,-1.94,-0.61,20944.71,659451.04,24.595752,5.728197,11.283264,26.135733
600519.SH,20160811,314.38,321.57,314.01,316.77,313.81,2.96,0.94,31939.72,1016399.255,24.827750,5.782228,11.389693,26.382257
600519.SH,20160812,317.4,317.4,314.01,316.97,316.77,0.2,0.06,23352.83,737487.495,24.843426,5.785878,11.396884,26.398914
600519.SH,20160815,315.8,321.69,314.15,318.78,316.97,1.81,0.57,34110.13,1084418.386,24.985290,5.818918,11.461964,26.549660
600519.SH,20160816,322.0,322.48,308.0,309.52,318.78,-9.26,-2.9,88378.69,2755749.508,24.259511,5.649888,11.129014,25.778439
600519.SH,20160817,309.6,310.97,306.5,308.16,309.52,-1.36,-0.44,43754.06,1347397.784,24.152917,5.625063,11.080114,25.665172
600519.SH,20160818,307.95,309.65,305.13,306.43,308.16,-1.73,-0.56,31005.99,951674.783,24.017323,5.593484,11.017911,25.521088
600519.SH,20160819,305.8,307.45,304.8,306.48,306.43,0.05,0.02,19140.91,585467.699,24.021242,5.594397,11.019708,25.525252
600519.SH,20160822,306.13,309.58,306.0,307.32,306.48,0.84,0.27,20812.7,640455.2,24.087080,5.609730,11.049911,25.595212
600519.SH,20160823,307.33,309.04,305.8,306.88,307.32,-0.44,-0.14,19914.26,612752.8,24.052593,5.601698,11.034091,25.558566
600519.SH,20160824,307.02,307.49,303.83,305.28,306.88,-1.6,-0.52,22779.42,695005.299,23.927189,5.572493,10.976561,25.425310
600519.SH,20160825,305.2,305.38,300.07,303.01,305.28,-2.27,-0.74,25362.58,766099.099,23.749271,5.531057,10.894942,25.236253
600519.SH,20160826,303.14,304.55,300.4,301.45,303.01,-1.56,-0.51,21436.45,648346.749,23.627002,5.502581,10.838851,25.106328
600519.SH,20160829,308.0,308.8,305.2,307.53,301.45,6.08,2.02,38055.57,1169052.449,23.530904,5.945291,10.731420,24.161427
600519.SH,20160830,307.0,308.5,304.67,305.86,307.53,-1.67,-0.54,21170.52,649198.656,23.403123,5.913006,10.673145,24.030222
600519.SH,20160831,306.7,310.76,305.54,310.19,305.86,4.33,1.42,40401.44,1250762.22,23.734436,5.996715,10.824242,24.370413
600519.SH,20160901,309.7,312.0,308.25,308.71,310.19,-1.48,-0.48,17185.97,532785.268,23.621193,5.968103,10.772597,24.254135
600519.SH,20160902,308.0,309.45,304.88,305.78,308.71,-2.93,-0.95,18572.24,570909.575,23.397002,5.911459,10.670353,24.023937
600519.SH,20160905,306.2,309.0,305.81,308.5,305.78,2.72,0.89,19138.7,589626.257,23.605125,5.964043,10.765269,24.237636
600519.SH,20160906,308.5,310.36,308.35,309.94,308.5,1.44,0.47,20625.83,638681.582,23.715308,5.991882,10.815518,24.350772
600519.SH,20160907,309.68,309.68,305.5,306.6,309.94,-3.34,-1.08,29645.15,908976.239,23.459745,5.927311,10.698967,24.088361
600519.SH,20160908,305.21,306.5,304.41,305.82,306.6,-0.78,-0.25,16705.78,509979.664,23.400062,5.912232,10.671749,24.027079
600519.SH,20160909,306.65,306.86,304.0,304.63,305.82,-1.19,-0.39,16222.51,494663.72,23.309009,5.889227,10.630223,23.933586
600519.SH,20160912,302.0,304.0,297.77,298.06,304.63,-6.57,-2.16,38238.81,1148690.134,22.806300,5.762213,10.400959,23.417406
600519.SH,20160913,299.95,300.97,299.3,300.43,298.06,2.37,0.8,16255.88,488095.08,22.987642,5.808031,10.483662,23.603608
600519.SH,20160914,300.1,302.2,298.01,299.57,300.43,-0.86,-0.29,18527.65,556106.069,22.921839,5.791405,10.453652,23.536041
600519.SH,20160919,300.05,301.57,299.88,300.13,299.57,0.56,0.19,12852.1,385804.38,22.964688,5.802231,10.473193,23.580038
600519.SH,20160920,300.78,300.8,294.0,294.96,300.13,-5.17,-1.72,34892.6,1031649.944,22.569101,5.702282,10.292783,23.173852
600519.SH,20160921,295.06,295.39,289.11,294.05,294.96,-0.91,-0.31,39037.23,1139374.18,22.499471,5.684690,10.261028,23.102356
600519.SH,20160922,294.3,299.98,294.01,296.98,294.05,2.93,1.0,29606.17,879666.027,22.723663,5.741334,10.363272,23.332555
600519.SH,20160923,297.02,298.95,295.4,297.68,296.98,0.7,0.24,12671.9,376554.085,22.777224,5.754867,10.387699,23.387551
600519.SH,20160926,297.0,297.01,288.55,288.73,297.68,-8.95,-3.01,37176.08,1080278.313,22.092407,5.581842,10.075384,22.684385
600519.SH,20160927,288.88,291.98,288.76,291.17,288.73,2.44,0.85,17915.82,520513.707,22.279106,5.629013,10.160529,22.876086
600519.SH,20160928,291.79,291.79,287.56,288.41,291.17,-2.76,-0.95,22360.01,648736.325,22.067922,5.575655,10.064218,22.659244
600519.SH,20160929,287.85,293.0,287.85,290.98,288.41,2.57,0.89,23705.69,688873.467,22.264568,5.625340,10.153899,22.861159
600519.SH,20160930,290.0,299.63,290.0,297.91,290.98,6.93,2.38,29603.5,880477.802,22.794822,5.759313,10.395725,23.405622
600519.SH,20161010,298.51,303.86,298.51,302.96,297.91,5.05,1.7,21103.62,637178.86,23.181227,5.856942,10.571948,23.802380
600519.SH,20161011,304.0,309.0,303.0,308.92,302.96,5.96,1.97,41736.75,1279755.341,23.637261,5.972163,10.779925,24.270634
600519.SH,20161012,308.5,308.5,304.9,305.82,308.92,-3.1,-1.0,19286.02,590793.82,23.400062,5.912232,10.671749,24.027079
600519.SH,20161013,306.8,306.94,303.51,303.89,305.82,-1.93,-0.63,16143.98,491591.611,23.252387,5.874921,10.604400,23.875447
600519.SH,20161014,303.47,306.0,303.2,305.6,303.89,1.71,0.56,12690.92,386317.907,23.383229,5.907979,10.664072,24.009795
600519.SH,20161017,305.45,305.5,301.5,302.45,305.6,-3.15,-1.03,18957.03,574503.34,23.142204,5.847082,10.554151,23.762312
600519.SH,20161018,302.5,308.5,302.0,307.16,302.45,4.71,1.56,30389.31,932443.506,23.502594,5.938138,10.718509,24.132358
600519.SH,20161019,308.5,308.75,305.1,306.45,307.16,-0.71,-0.23,14123.28,433658.685,23.448267,5.924412,10.693733,24.076576
600519.SH,20161020,307.39,307.39,304.8,305.48,306.45,-0.97,-0.32,14079.92,429896.204,23.374047,5.905659,10.659884,24.000367
600519.SH,20161021,305.08,305.48,302.59,304.19,305.48,-1.29,-0.42,11483.32,349209.701,23.275342,5.880720,10.614869,23.899017
600519.SH,20161024,302.6,307.0,302.6,306.93,304.19,2.74,0.9,26246.52,802002.34,23.484995,5.933691,10.710483,24.114288
600519.SH,20161025,307.39,313.0,307.39,312.94,306.93,6.01,1.96,43762.39,1363211.035,23.944855,6.049879,10.920205,24.586470
600519.SH,20161026,313.0,318.31,311.65,313.68,312.94,0.74,0.24,46813.07,1475976.854,24.001477,6.064185,10.946028,24.644609
600519.SH,20161027,312.99,318.22,311.01,316.87,313.68,3.19,1.02,32951.62,1039017.332,24.245562,6.125855,11.057344,24.895234
600519.SH,20161028,317.5,318.43,314.0,317.05,316.87,0.18,0.06,20137.33,637478.016,24.259335,6.129335,11.063625,24.909376
600519.SH,20161031,319.0,322.8,316.8,317.95,317.05,0.9,0.28,43596.1,1394967.912,24.142128,5.818648,10.723725,13.666868
600519.SH,20161101,317.95,319.0,315.55,316.68,317.95,-1.27,-0.4,19512.39,617880.127,24.045696,5.795406,10.680891,13.612277
600519.SH,20161102,316.09,317.16,313.68,315.18,316.68,-1.5,-0.47,20636.42,650629.063,23.931800,5.767956,10.630299,13.547801
